
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-04-15 15:47:30 /api/exams/1/reports/ranking ................. ~ 0.12ms
  2026-04-15 15:47:30 /api/exams/1/analytics/summary ............... ~ 0.16ms
  2026-04-15 15:47:30 /api/exams/1/analytics/item-analysis ......... ~ 0.15ms
  2026-04-15 15:47:30 /api/exams/1/reports/ranking ................. ~ 0.13ms
  2026-04-15 15:47:30 /api/exams/1/analytics/summary ............... ~ 0.16ms
  2026-04-15 15:47:30 /api/exams/1/analytics/item-analysis ......... ~ 0.15ms
  2026-04-15 15:47:30 /api/exams/1/reports/ranking ................. ~ 0.12ms
  2026-04-15 15:47:31 /api/exams/1/analytics/summary ............... ~ 0.06ms
  2026-04-15 15:47:31 /api/exams/1/analytics/item-analysis ......... ~ 0.03ms
  2026-04-15 15:47:31 /api/exams/1/reports/ranking ................. ~ 0.12ms
  2026-04-15 15:47:31 /api/exams/1/analytics/summary ............... ~ 0.15ms
  2026-04-15 15:47:31 /api/exams/1/analytics/item-analysis ......... ~ 0.14ms
  2026-04-15 15:47:31 /api/exams/1/reports/ranking ................. ~ 0.11ms
  2026-04-15 15:47:31 /api/exams/1/analytics/summary ............... ~ 0.15ms
  2026-04-15 15:47:31 /api/exams/1/analytics/item-analysis ......... ~ 0.14ms
  2026-04-15 15:47:31 /api/exams/1/reports/ranking ................. ~ 0.11ms
  2026-04-15 15:47:31 /api/exams/1/analytics/summary ............... ~ 0.15ms
  2026-04-15 15:47:31 /api/exams/1/analytics/item-analysis ....... ~ 505.92ms
  2026-04-15 15:47:31 /api/exams/1/reports/ranking ............... ~ 506.34ms
  2026-04-15 15:49:02 /api/exams/1/reports/export.pdf .............. ~ 0.07ms
  2026-04-15 15:49:44 /api/exams/1/analytics/summary ............... ~ 0.46ms
  2026-04-15 15:49:44 /api/exams/1/analytics/item-analysis ......... ~ 0.02ms
  2026-04-15 15:49:44 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 15:49:44 /api/exams/1/analytics/summary ............... ~ 0.11ms
  2026-04-15 15:49:44 /api/exams/1/analytics/item-analysis ......... ~ 0.10ms
  2026-04-15 15:49:44 /api/exams/1/reports/ranking ................. ~ 0.08ms
  2026-04-15 15:49:44 /api/exams/1/analytics/summary ............... ~ 0.11ms
  2026-04-15 15:49:44 /api/exams/1/analytics/item-analysis ......... ~ 0.10ms
  2026-04-15 15:49:44 /api/exams/1/reports/ranking ................. ~ 0.08ms
  2026-04-15 15:49:44 /api/exams/1/analytics/summary ............... ~ 0.11ms
  2026-04-15 15:49:44 /api/exams/1/analytics/item-analysis ......... ~ 0.10ms
  2026-04-15 15:49:44 /api/exams/1/reports/ranking ............... ~ 500.67ms
  2026-04-15 15:49:45 /api/exams/1/analytics/summary ............... ~ 0.12ms
  2026-04-15 15:49:45 /api/exams/1/analytics/item-analysis ......... ~ 0.34ms
  2026-04-15 15:49:45 /api/exams/1/reports/ranking ................. ~ 0.47ms
  2026-04-15 15:49:45 /api/exams/1/analytics/summary ............... ~ 0.36ms
  2026-04-15 15:49:45 /api/exams/1/analytics/item-analysis ......... ~ 0.20ms
  2026-04-15 15:49:45 /api/exams/1/reports/ranking ................. ~ 0.16ms
  2026-04-15 15:49:45 /api/exams/1/analytics/summary ............... ~ 0.22ms
  2026-04-15 15:49:45 /api/exams/1/analytics/item-analysis ......... ~ 0.20ms
  2026-04-15 15:49:45 /api/exams/1/reports/ranking ................. ~ 0.16ms
  2026-04-15 15:49:45 /api/exams/1/analytics/summary ............... ~ 0.21ms
  2026-04-15 15:49:45 /api/exams/1/analytics/item-analysis ......... ~ 0.20ms
  2026-04-15 15:49:45 /api/exams/1/reports/ranking ................. ~ 0.15ms
  2026-04-15 15:49:45 /api/exams/1/analytics/summary ............... ~ 0.18ms
  2026-04-15 15:49:45 /api/exams/1/analytics/item-analysis ......... ~ 0.17ms
  2026-04-15 15:49:45 /api/exams/1/reports/ranking ................. ~ 0.47ms
  2026-04-15 15:49:45 /api/exams/1/analytics/summary ............... ~ 0.32ms
  2026-04-15 15:49:45 /api/exams/1/analytics/item-analysis ......... ~ 0.16ms
  2026-04-15 15:49:45 /api/exams/1/reports/ranking ................. ~ 0.12ms
  2026-04-15 15:49:45 /api/exams/1/analytics/summary ............... ~ 0.16ms
  2026-04-15 15:49:45 /api/exams/1/analytics/item-analysis ......... ~ 0.15ms
  2026-04-15 15:49:45 /api/exams/1/reports/ranking ................. ~ 0.11ms
  2026-04-15 15:49:45 /api/exams/1/analytics/summary ............... ~ 0.15ms
  2026-04-15 15:49:45 /api/exams/1/analytics/item-analysis ......... ~ 0.15ms
  2026-04-15 15:49:45 /api/exams/1/reports/ranking ................. ~ 0.13ms
  2026-04-15 15:49:46 /api/exams/1/analytics/summary ............... ~ 0.03ms
  2026-04-15 15:49:46 /api/exams/1/analytics/item-analysis ....... ~ 505.19ms
  2026-04-15 15:49:46 /api/exams/1/reports/ranking ............... ~ 505.59ms
  2026-04-15 15:49:46 /api/exams/1/analytics/summary ............. ~ 506.10ms
  2026-04-15 15:49:46 /api/exams/1/analytics/item-analysis ....... ~ 506.26ms
  2026-04-15 15:49:46 /api/exams/1/reports/ranking ................. ~ 0.22ms
  2026-04-15 15:49:46 /api/exams/1/analytics/summary ............... ~ 0.30ms
  2026-04-15 15:49:46 /api/exams/1/analytics/item-analysis ......... ~ 0.23ms
  2026-04-15 15:49:46 /api/exams/1/reports/ranking ................. ~ 0.38ms
  2026-04-15 15:49:46 /api/exams/1/analytics/summary ............... ~ 0.34ms
  2026-04-15 15:49:46 /api/exams/1/analytics/item-analysis ......... ~ 0.19ms
  2026-04-15 15:49:46 /api/exams/1/reports/ranking ................. ~ 0.14ms
  2026-04-15 15:49:46 /api/exams/1/analytics/summary ............... ~ 0.07ms
  2026-04-15 15:49:46 /api/exams/1/analytics/item-analysis ......... ~ 0.08ms
  2026-04-15 15:49:46 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:49:46 /api/exams/1/analytics/summary ............... ~ 0.14ms
  2026-04-15 15:49:46 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
  2026-04-15 15:49:46 /api/exams/1/reports/ranking ................. ~ 0.10ms
  2026-04-15 15:49:46 /api/exams/1/analytics/summary ............... ~ 0.26ms
  2026-04-15 15:49:46 /api/exams/1/analytics/item-analysis ......... ~ 0.36ms
  2026-04-15 15:49:46 /api/exams/1/reports/ranking ................. ~ 0.29ms
  2026-04-15 15:49:46 /api/exams/1/analytics/summary ............... ~ 0.25ms
  2026-04-15 15:49:46 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
  2026-04-15 15:49:46 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 15:49:46 /api/exams/1/analytics/summary ............... ~ 0.02ms
  2026-04-15 15:49:46 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-15 15:49:46 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 15:49:46 /api/exams/1/analytics/summary ............... ~ 0.20ms
  2026-04-15 15:49:46 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
  2026-04-15 15:49:46 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 15:49:46 /api/exams/1/analytics/summary ............... ~ 0.12ms
  2026-04-15 15:49:46 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-15 15:49:46 /api/exams/1/reports/ranking ................. ~ 0.10ms
  2026-04-15 15:49:46 /api/exams/1/analytics/summary ............... ~ 0.12ms
  2026-04-15 15:49:46 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-15 15:49:46 /api/exams/1/reports/ranking ................. ~ 0.15ms
  2026-04-15 15:49:47 /api/exams/1/analytics/summary ............... ~ 0.15ms
  2026-04-15 15:49:47 /api/exams/1/analytics/item-analysis ......... ~ 0.40ms
  2026-04-15 15:49:47 /api/exams/1/reports/ranking ................. ~ 0.55ms
  2026-04-15 15:49:47 /api/exams/1/analytics/summary ............... ~ 0.43ms
  2026-04-15 15:49:47 /api/exams/1/analytics/item-analysis ......... ~ 0.24ms
  2026-04-15 15:49:47 /api/exams/1/reports/ranking ................. ~ 0.19ms
  2026-04-15 15:49:47 /api/exams/1/analytics/summary ............... ~ 0.29ms
  2026-04-15 15:49:47 /api/exams/1/analytics/item-analysis ......... ~ 0.23ms
  2026-04-15 15:49:47 /api/exams/1/reports/ranking ................. ~ 0.17ms
  2026-04-15 15:49:47 /api/exams/1/analytics/summary ............... ~ 0.21ms
  2026-04-15 15:49:47 /api/exams/1/analytics/item-analysis ......... ~ 0.20ms
  2026-04-15 15:49:47 /api/exams/1/reports/ranking ................. ~ 0.15ms
  2026-04-15 15:49:47 /api/exams/1/analytics/summary ............... ~ 0.10ms
  2026-04-15 15:49:47 /api/exams/1/analytics/item-analysis ......... ~ 0.03ms
  2026-04-15 15:49:47 /api/exams/1/reports/ranking ................. ~ 0.16ms
  2026-04-15 15:49:47 /api/exams/1/analytics/summary ............... ~ 0.19ms
  2026-04-15 15:49:47 /api/exams/1/analytics/item-analysis ......... ~ 0.18ms
  2026-04-15 15:49:47 /api/exams/1/reports/ranking ................. ~ 0.14ms
  2026-04-15 15:49:47 /api/exams/1/analytics/summary ............... ~ 0.19ms
  2026-04-15 15:49:47 /api/exams/1/analytics/item-analysis ......... ~ 0.18ms
  2026-04-15 15:49:47 /api/exams/1/reports/ranking ................. ~ 0.14ms
  2026-04-15 15:49:47 /api/exams/1/analytics/summary ............... ~ 0.19ms
  2026-04-15 15:49:47 /api/exams/1/analytics/item-analysis ......... ~ 0.17ms
  2026-04-15 15:49:47 /api/exams/1/reports/ranking ................. ~ 0.13ms
  2026-04-15 15:49:57 /api/exams ................................... ~ 0.32ms
  2026-04-15 15:49:57 /api/exams ................................... ~ 1.10ms
  2026-04-15 15:49:57 /api/exams ................................... ~ 0.06ms
  2026-04-15 15:49:57 /api/exams ................................... ~ 0.06ms
  2026-04-15 15:50:01 /api/exams/1 ................................. ~ 0.08ms
  2026-04-15 15:50:01 /api/exams/1/questions ....................... ~ 0.24ms
  2026-04-15 15:50:01 /api/exams/1 ................................. ~ 0.35ms
  2026-04-15 15:50:01 /api/exams/1/questions ....................... ~ 0.49ms
  2026-04-15 15:50:01 /api/exams/1 ................................. ~ 0.02ms
  2026-04-15 15:50:01 /api/exams/1/questions ....................... ~ 0.15ms
  2026-04-15 15:50:01 /api/exams/1 ................................. ~ 0.01ms
  2026-04-15 15:50:01 /api/exams/1/questions ....................... ~ 0.01ms
  2026-04-15 15:50:05 /api/exams ................................... ~ 0.12ms
  2026-04-15 15:50:05 /api/exams ................................... ~ 0.52ms
  2026-04-15 15:50:05 /api/exams ................................... ~ 0.03ms
  2026-04-15 15:50:05 /api/exams ................................... ~ 0.03ms
  2026-04-15 15:50:08 /api/exams/1/analytics/summary ............... ~ 0.07ms
  2026-04-15 15:50:08 /api/exams/1/analytics/item-analysis ......... ~ 0.20ms
  2026-04-15 15:50:08 /api/exams/1/reports/ranking ................. ~ 0.28ms
  2026-04-15 15:50:08 /api/exams/1/analytics/summary ............... ~ 0.38ms
  2026-04-15 15:50:08 /api/exams/1/analytics/item-analysis ......... ~ 0.31ms
  2026-04-15 15:50:08 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 15:50:08 /api/exams/1/analytics/summary ............... ~ 0.12ms
  2026-04-15 15:50:08 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
  2026-04-15 15:50:08 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 15:50:08 /api/exams/1/analytics/summary ............... ~ 0.13ms
  2026-04-15 15:50:08 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
  2026-04-15 15:50:08 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 15:54:33 /api/exams/1/reports/export.pdf .............. ~ 1.24ms
  2026-04-15 15:54:40 /api/auth/login .............................. ~ 0.07ms
  2026-04-15 15:54:47 /api/exams/1/reports/export.pdf ............ ~ 505.32ms
  2026-04-15 15:56:07 /api/exams/1/reports/export.pdf .............. ~ 0.70ms
  2026-04-15 15:56:07 /api/auth/login .............................. ~ 0.02ms
  2026-04-15 15:56:21 /api/exams/1/analytics/summary ............... ~ 0.09ms
  2026-04-15 15:56:21 /api/exams/1/analytics/item-analysis ......... ~ 0.22ms
  2026-04-15 15:56:21 /api/exams/1/reports/ranking ................. ~ 0.42ms
  2026-04-15 15:56:21 /api/exams/1/analytics/summary ............... ~ 0.59ms
  2026-04-15 15:56:21 /api/exams/1/analytics/item-analysis ......... ~ 0.52ms
  2026-04-15 15:56:21 /api/exams/1/reports/ranking ................. ~ 0.11ms
  2026-04-15 15:56:21 /api/exams/1/analytics/summary ............. ~ 505.65ms
  2026-04-15 15:56:21 /api/exams/1/analytics/item-analysis ....... ~ 505.52ms
  2026-04-15 15:56:21 /api/exams/1/reports/ranking ................. ~ 0.13ms
  2026-04-15 15:56:21 /api/exams/1/analytics/summary ............... ~ 0.17ms
  2026-04-15 15:56:21 /api/exams/1/analytics/item-analysis ......... ~ 0.16ms
  2026-04-15 15:56:21 /api/exams/1/reports/ranking ................. ~ 0.12ms
  2026-04-15 15:56:22 /api/exams/1/analytics/summary ............... ~ 0.20ms
  2026-04-15 15:56:22 /api/exams/1/analytics/item-analysis ......... ~ 1.21ms
  2026-04-15 15:56:22 /api/exams/1/reports/ranking ................. ~ 0.41ms
  2026-04-15 15:56:22 /api/exams/1/analytics/summary ............... ~ 0.44ms
  2026-04-15 15:56:22 /api/exams/1/analytics/item-analysis ......... ~ 0.46ms
  2026-04-15 15:56:22 /api/exams/1/reports/ranking ................. ~ 0.48ms
  2026-04-15 15:56:22 /api/exams/1/analytics/summary ............... ~ 0.60ms
  2026-04-15 15:56:22 /api/exams/1/analytics/item-analysis ......... ~ 0.38ms
  2026-04-15 15:56:22 /api/exams/1/reports/ranking ................. ~ 0.46ms
  2026-04-15 15:56:22 /api/exams/1/analytics/summary ............... ~ 0.74ms
  2026-04-15 15:56:22 /api/exams/1/analytics/item-analysis ......... ~ 0.45ms
  2026-04-15 15:56:22 /api/exams/1/reports/ranking ................. ~ 0.30ms
  2026-04-15 15:56:23 /api/exams/1/analytics/summary ............... ~ 0.13ms
  2026-04-15 15:56:23 /api/exams/1/analytics/item-analysis ......... ~ 0.43ms
  2026-04-15 15:56:23 /api/exams/1/reports/ranking ................. ~ 0.26ms
  2026-04-15 15:56:23 /api/exams/1/analytics/summary ............... ~ 0.32ms
  2026-04-15 15:56:23 /api/exams/1/analytics/item-analysis ......... ~ 0.30ms
  2026-04-15 15:56:23 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:56:23 /api/exams/1/analytics/summary ............... ~ 0.31ms
  2026-04-15 15:56:23 /api/exams/1/analytics/item-analysis ......... ~ 0.29ms
  2026-04-15 15:56:23 /api/exams/1/reports/ranking ................. ~ 0.23ms
  2026-04-15 15:56:23 /api/exams/1/analytics/summary ............... ~ 0.31ms
  2026-04-15 15:56:23 /api/exams/1/analytics/item-analysis ......... ~ 0.29ms
  2026-04-15 15:56:23 /api/exams/1/reports/ranking ................. ~ 0.22ms
  2026-04-15 15:56:24 /api/exams/1/analytics/summary ............... ~ 0.15ms
  2026-04-15 15:56:24 /api/exams/1/analytics/item-analysis ......... ~ 0.36ms
  2026-04-15 15:56:24 /api/exams/1/reports/ranking ................. ~ 0.16ms
  2026-04-15 15:56:24 /api/exams/1/analytics/summary ............... ~ 0.16ms
  2026-04-15 15:56:24 /api/exams/1/analytics/item-analysis ......... ~ 0.14ms
  2026-04-15 15:56:24 /api/exams/1/reports/ranking ................. ~ 0.11ms
  2026-04-15 15:56:24 /api/exams/1/analytics/summary ............... ~ 0.15ms
  2026-04-15 15:56:24 /api/exams/1/analytics/item-analysis ......... ~ 0.14ms
  2026-04-15 15:56:24 /api/exams/1/reports/ranking ................. ~ 0.11ms
  2026-04-15 15:56:24 /api/exams/1/analytics/summary ............... ~ 0.15ms
  2026-04-15 15:56:24 /api/exams/1/analytics/item-analysis ......... ~ 0.14ms
  2026-04-15 15:56:24 /api/exams/1/reports/ranking ................. ~ 0.10ms
  2026-04-15 15:57:31 /api/exams/1/analytics/summary ............... ~ 0.08ms
  2026-04-15 15:59:57 /api/exams/1/analytics/summary ............. ~ 504.39ms
  2026-04-15 16:00:07 /api/exams/1/reports/ranking ................. ~ 0.08ms
  2026-04-15 16:01:09 /api/exams/1/analytics/item-analysis ......... ~ 0.14ms
  2026-04-15 16:01:44 /api/exams/1/analytics/summary ............... ~ 3.22ms
  2026-04-15 16:01:44 /api/exams/1/analytics/item-analysis ......... ~ 0.08ms
  2026-04-15 16:01:44 /api/exams/1/reports/ranking ................. ~ 0.40ms
  2026-04-15 16:01:44 /api/exams/1/analytics/summary ............... ~ 0.49ms
  2026-04-15 16:01:44 /api/exams/1/analytics/item-analysis ......... ~ 0.42ms
  2026-04-15 16:01:44 /api/exams/1/reports/ranking ................. ~ 0.34ms
  2026-04-15 16:01:44 /api/exams/1/analytics/summary ............... ~ 0.38ms
  2026-04-15 16:01:44 /api/exams/1/analytics/item-analysis ......... ~ 0.34ms
  2026-04-15 16:01:44 /api/exams/1/reports/ranking ................. ~ 0.28ms
  2026-04-15 16:01:44 /api/exams/1/analytics/summary ............... ~ 0.36ms
  2026-04-15 16:01:44 /api/exams/1/analytics/item-analysis ......... ~ 0.34ms
  2026-04-15 16:01:44 /api/exams/1/reports/ranking ................. ~ 0.27ms
  2026-04-15 16:01:45 /api/exams/1/analytics/summary ............... ~ 0.17ms
  2026-04-15 16:01:45 /api/exams/1/analytics/item-analysis ......... ~ 0.03ms
  2026-04-15 16:01:45 /api/exams/1/reports/ranking ................. ~ 0.12ms
  2026-04-15 16:01:45 /api/exams/1/analytics/summary ............... ~ 0.21ms
  2026-04-15 16:01:45 /api/exams/1/analytics/item-analysis ......... ~ 0.16ms
  2026-04-15 16:01:45 /api/exams/1/reports/ranking ................. ~ 0.11ms
  2026-04-15 16:01:45 /api/exams/1/analytics/summary ............... ~ 0.14ms
  2026-04-15 16:01:45 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-15 16:01:45 /api/exams/1/reports/ranking ................. ~ 0.10ms
  2026-04-15 16:01:45 /api/exams/1/analytics/summary ............... ~ 0.14ms
  2026-04-15 16:01:45 /api/exams/1/analytics/item-analysis ......... ~ 0.13ms
  2026-04-15 16:01:45 /api/exams/1/reports/ranking ................. ~ 0.10ms
  2026-04-15 16:01:45 /api/exams/1/analytics/summary ............. ~ 505.20ms
  2026-04-15 16:01:45 /api/exams/1/analytics/item-analysis ....... ~ 505.33ms
  2026-04-15 16:01:45 /api/exams/1/reports/ranking ................. ~ 0.10ms
  2026-04-15 16:01:45 /api/exams/1/analytics/summary ............... ~ 0.13ms
  2026-04-15 16:01:45 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
  2026-04-15 16:01:45 /api/exams/1/reports/ranking ................. ~ 0.10ms
  2026-04-15 16:01:45 /api/exams/1/analytics/summary ............... ~ 0.12ms
  2026-04-15 16:01:45 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
  2026-04-15 16:01:45 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 16:01:45 /api/exams/1/analytics/summary ............... ~ 0.12ms
  2026-04-15 16:01:45 /api/exams/1/analytics/item-analysis ......... ~ 0.11ms
  2026-04-15 16:01:45 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 16:01:45 /api/exams/1/analytics/summary ............... ~ 0.02ms
  2026-04-15 16:01:45 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
  2026-04-15 16:01:45 /api/exams/1/reports/ranking ................. ~ 0.09ms
  2026-04-15 16:01:45 /api/exams/1/analytics/summary ............... ~ 0.12ms
  2026-04-15 16:01:46 /api/exams/1/analytics/item-analysis ......... ~ 0.12ms
